iter	Passed	Remaining
5004	381593	380831
5005	381672	380757
5006	381746	380679
5007	381823	380603
5008	381897	380525
5009	381971	380446
5010	382045	380367
5011	382119	380289
5012	382193	380211
5013	382269	380134
5014	382345	380057
5015	382419	379979
5016	382496	379904
5017	382570	379825
5018	382648	379751
5019	382723	379673
5020	382797	379595
5021	382873	379518
5022	382948	379441
5023	383022	379363
5024	383099	379287
5025	383175	379210
5026	383251	379134
5027	383326	379057
5028	383400	378978
5029	383474	378899
5030	383547	378820
5031	383622	378742
5032	383708	378677
5033	383784	378600
5034	383857	378520
5035	383931	378442
5036	384004	378362
5037	384087	378293
5038	384163	378216
5039	384238	378139
5040	384318	378067
5041	384394	377990
5042	384468	377912
5043	384545	377836
5044	384621	377760
5045	384708	377694
5046	384782	377616
5047	384857	377538
5048	384933	377461
5049	385009	377385
5050	385085	377308
5051	385161	377232
5052	385233	377152
5053	385309	377075
5054	385383	376997
5055	385456	376917
5056	385529	376838
5057	385603	376759
5058	385692	376696
5059	385768	376619
5060	385843	376542
5061	385917	376463
5062	385991	376385
5063	386065	376306
5064	386139	376229
5065	386213	376150
5066	386287	376071
5067	386362	375994
5068	386435	375915
5069	386510	375837
5070	386584	375759
5071	386659	375681
5072	386738	375607
5073	386813	375531
5074	386889	375454
5075	386963	375376
5076	387038	375298
5077	387115	375223
5078	387189	375145
5079	387264	375066
5080	387340	374990
5081	387415	374912
5082	387488	374834
5083	387563	374756
5084	387637	374677
5085	387716	374604
5086	387796	374531
5087	387873	374456
5088	387950	374381
5089	388026	374304
5090	388103	374228
5091	388179	374152
5092	388253	374074
5093	388327	373995
5094	388402	373918
5095	388476	373839
5096	388549	373761
5097	388624	373683
5098	388698	373605
5099	388776	373530
5100	388850	373452
5101	388926	373375
5102	388999	373296
5103	389078	373222
5104	389156	373147
5105	389231	373070
5106	389308	372995
5107	389383	372917
5108	389456	372838
5109	389530	372760
5110	389605	372682
5111	389683	372608
5112	389770	372542
5113	389843	372463
5114	389919	372386
5115	389995	372310
5116	390071	372233
5117	390145	372155
5118	390221	372078
5119	390295	372000
5120	390370	371923
5121	390443	371843
5122	390517	371765
5123	390591	371686
5124	390666	371609
5125	390739	371530
5126	390819	371457
5127	390893	371379
5128	390968	371302
5129	391045	371226
5130	391121	371149
5131	391197	371073
5132	391272	370996
5133	391347	370918
5134	391423	370842
5135	391499	370766
5136	391573	370687
5137	391648	370609
5138	391726	370535
5139	391816	370472
5140	391891	370394
5141	391964	370315
5142	392041	370239
5143	392116	370162
5144	392190	370084
5145	392267	370009
5146	392343	369932
5147	392418	369855
5148	392491	369776
5149	392565	369697
5150	392640	369620
5151	392715	369542
5152	392789	369464
5153	392873	369395
5154	392947	369317
5155	393022	369239
5156	393097	369162
5157	393172	369085
5158	393247	369008
5159	393324	368932
5160	393401	368856
5161	393475	368778
5162	393555	368705
5163	393629	368627
5164	393705	368551
5165	393783	368476
5166	393861	368401
5167	393935	368323
5168	394017	368252
5169	394093	368176
5170	394169	368099
5171	394244	368022
5172	394319	367945
5173	394394	367867
5174	394471	367792
5175	394546	367714
5176	394623	367639
5177	394701	367564
5178	394775	367486
5179	394856	367415
5180	394932	367338
5181	395007	367261
5182	395082	367183
5183	395157	367106
5184	395233	367029
5185	395307	366951
5186	395387	366878
5187	395468	366807
5188	395545	366731
5189	395620	366653
5190	395695	366576
5191	395770	366499
5192	395844	366420
5193	395927	366350
5194	396000	366271
5195	396074	366193
5196	396148	366115
5197	396224	366039
5198	396300	365962
5199	396374	365883
5200	396447	365804
5201	396521	365726
5202	396596	365649
5203	396676	365576
5204	396752	365499
5205	396830	365425
5206	396914	365356
5207	396988	365278
5208	397062	365199
5209	397136	365121
5210	397211	365044
5211	397286	364966
5212	397358	364886
5213	397431	364807
5214	397505	364729
5215	397580	364652
5216	397654	364573
5217	397728	364495
5218	397802	364417
5219	397875	364338
5220	397960	364269
5221	398034	364191
5222	398109	364114
5223	398188	364040
5224	398266	363965
5225	398342	363889
5226	398417	363812
5227	398491	363734
5228	398566	363656
5229	398645	363582
5230	398722	363507
5231	398795	363428
5232	398868	363349
5233	398954	363281
5234	399038	363212
5235	399112	363134
5236	399188	363058
5237	399262	362979
5238	399341	362905
5239	399416	362828
5240	399490	362750
5241	399564	362672
5242	399642	362598
5243	399724	362526
5244	399805	362454
5245	399879	362376
5246	399960	362304
5247	400038	362229
5248	400112	362151
5249	400186	362073
5250	400260	361995
5251	400334	361917
5252	400411	361841
5253	400484	361762
5254	400559	361684
5255	400633	361607
5256	400710	361531
5257	400784	361452
5258	400857	361373
5259	400933	361297
5260	401012	361223
5261	401085	361144
5262	401160	361067
5263	401235	360990
5264	401309	360911
5265	401382	360832
5266	401463	360760
5267	401537	360682
5268	401612	360605
5269	401686	360527
5270	401761	360449
5271	401835	360371
5272	401910	360294
5273	401987	360218
5274	402073	360151
5275	402148	360073
5276	402223	359996
5277	402298	359919
5278	402374	359843
5279	402448	359764
5280	402524	359687
5281	402598	359609
5282	402673	359532
5283	402749	359455
5284	402825	359379
5285	402901	359303
5286	402975	359225
5287	403058	359155
5288	403131	359075
5289	403205	358997
5290	403278	358918
5291	403352	358840
5292	403426	358762
5293	403501	358685
5294	403577	358608
5295	403657	358535
5296	403740	358465
5297	403815	358388
5298	403889	358309
5299	403969	358237
5300	404054	358168
5301	404131	358092
5302	404211	358020
5303	404287	357943
5304	404361	357865
5305	404437	357789
5306	404512	357711
5307	404588	357635
5308	404663	357558
5309	404737	357479
5310	404811	357401
5311	404886	357324
5312	404962	357248
5313	405040	357173
5314	405117	357097
5315	405195	357023
5316	405270	356946
5317	405345	356868
5318	405418	356789
5319	405492	356711
5320	405566	356632
5321	405641	356555
5322	405717	356479
5323	405792	356402
5324	405870	356327
5325	405945	356250
5326	406019	356172
5327	406113	356111
5328	406187	356033
5329	406260	355954
5330	406334	355875
5331	406407	355796
5332	406483	355720
5333	406558	355643
5334	406632	355565
5335	406706	355486
5336	406781	355409
5337	406855	355331
5338	406930	355253
5339	407004	355176
5340	407078	355098
5341	407156	355023
5342	407230	354945
5343	407305	354868
5344	407379	354790
5345	407453	354711
5346	407526	354632
5347	407605	354559
5348	407679	354480
5349	407754	354403
5350	407831	354327
5351	407905	354249
5352	407980	354172
5353	408055	354095
5354	408136	354022
5355	408215	353949
5356	408292	353873
5357	408369	353798
5358	408444	353720
5359	408519	353644
5360	408597	353568
5361	408671	353491
5362	408745	353412
5363	408822	353337
5364	408898	353261
5365	408982	353191
5366	409058	353114
5367	409133	353038
5368	409225	352975
5369	409299	352897
5370	409378	352822
5371	409453	352745
5372	409527	352667
5373	409602	352590
5374	409677	352513
5375	409752	352435
5376	409826	352358
5377	409902	352281
5378	409977	352204
5379	410054	352128
5380	410130	352052
5381	410214	351982
5382	410288	351904
5383	410362	351826
5384	410436	351748
5385	410513	351673
5386	410590	351596
5387	410663	351518
5388	410738	351440
5389	410811	351362
5390	410884	351283
5391	410958	351204
5392	411032	351126
5393	411106	351049
5394	411188	350977
5395	411263	350900
5396	411337	350822
5397	411412	350744
5398	411486	350666
5399	411561	350589
5400	411635	350511
5401	411710	350433
5402	411784	350355
5403	411860	350279
5404	411936	350202
5405	412012	350127
5406	412087	350049
5407	412162	349971
5408	412243	349900
5409	412319	349824
5410	412394	349746
5411	412468	349668
5412	412543	349590
5413	412618	349514
5414	412693	349436
5415	412767	349358
5416	412840	349279
5417	412914	349201
5418	412989	349124
5419	413066	349048
5420	413140	348970
5421	413216	348894
5422	413298	348823
5423	413373	348745
5424	413448	348668
5425	413521	348589
5426	413595	348511
5427	413669	348433
5428	413742	348354
5429	413817	348277
5430	413899	348206
5431	413972	348127
5432	414047	348050
5433	414125	347975
5434	414203	347900
5435	414286	347829
5436	414362	347753
5437	414438	347676
5438	414512	347599
5439	414587	347522
5440	414661	347443
5441	414736	347366
5442	414811	347289
5443	414883	347209
5444	414957	347131
5445	415033	347055
5446	415108	346978
5447	415184	346901
5448	415259	346824
5449	415343	346754
5450	415418	346677
5451	415497	346603
5452	415571	346525
5453	415645	346447
5454	415724	346373
5455	415798	346295
5456	415875	346219
5457	415950	346142
5458	416025	346065
5459	416101	345989
5460	416177	345913
5461	416256	345838
5462	416332	345762
5463	416410	345687
5464	416488	345613
5465	416565	345537
5466	416641	345461
5467	416716	345384
5468	416793	345308
5469	416871	345233
5470	416947	345157
5471	417024	345081
5472	417101	345005
5473	417179	344931
5474	417258	344857
5475	417343	344788
5476	417420	344712
5477	417497	344637
5478	417574	344561
5479	417649	344484
5480	417727	344409
5481	417805	344334
5482	417882	344259
5483	417960	344185
5484	418038	344109
5485	418115	344034
5486	418191	343957
5487	418271	343885
5488	418360	343819
5489	418439	343745
5490	418515	343669
5491	418594	343595
5492	418671	343519
5493	418755	343449
5494	418831	343373
5495	418908	343297
5496	418984	343221
5497	419061	343145
5498	419138	343069
5499	419213	342993
5500	419290	342917
5501	419376	342848
5502	419453	342773
5503	419529	342696
5504	419605	342620
5505	419688	342549
5506	419765	342474
5507	419842	342398
5508	419917	342321
5509	419992	342244
5510	420070	342169
5511	420146	342092
5512	420223	342017
5513	420298	341940
5514	420376	341865
5515	420457	341793
5516	420535	341718
5517	420611	341641
5518	420688	341566
5519	420765	341491
5520	420842	341415
5521	420918	341338
5522	420994	341262
5523	421069	341185
5524	421145	341108
5525	421221	341032
5526	421299	340957
5527	421377	340882
5528	421455	340808
5529	421533	340732
5530	421611	340658
5531	421690	340584
5532	421768	340509
5533	421845	340434
5534	421925	340360
5535	422004	340287
5536	422085	340214
5537	422160	340137
5538	422237	340061
5539	422315	339987
5540	422392	339911
5541	422479	339843
5542	422557	339768
5543	422633	339692
5544	422710	339617
5545	422788	339542
5546	422865	339466
5547	422940	339389
5548	423015	339312
5549	423094	339238
5550	423176	339166
5551	423252	339090
5552	423329	339014
5553	423407	338939
5554	423489	338867
5555	423568	338793
5556	423645	338717
5557	423720	338641
5558	423797	338565
5559	423877	338492
5560	423955	338416
5561	424030	338339
5562	424107	338264
5563	424184	338188
5564	424259	338111
5565	424337	338036
5566	424413	337960
5567	424502	337894
5568	424580	337819
5569	424659	337745
5570	424737	337670
5571	424813	337594
5572	424895	337522
5573	424970	337445
5574	425048	337370
5575	425125	337294
5576	425201	337218
5577	425277	337141
5578	425353	337065
5579	425429	336988
5580	425514	336919
5581	425590	336843
5582	425672	336771
5583	425748	336695
5584	425824	336618
5585	425900	336542
5586	425978	336467
5587	426055	336391
5588	426129	336314
5589	426203	336235
5590	426278	336158
5591	426353	336080
5592	426429	336004
5593	426504	335927
5594	426586	335855
5595	426660	335778
5596	426734	335699
5597	426810	335623
5598	426886	335546
5599	426965	335472
5600	427039	335394
5601	427113	335316
5602	427187	335238
5603	427261	335161
5604	427335	335082
5605	427410	335006
5606	427484	334927
5607	427567	334857
5608	427641	334778
5609	427717	334701
5610	427791	334624
5611	427865	334546
5612	427944	334471
5613	428020	334396
5614	428097	334320
5615	428172	334242
5616	428246	334164
5617	428319	334086
5618	428394	334009
5619	428469	333931
5620	428544	333854
5621	428632	333787
5622	428706	333709
5623	428780	333631
5624	428864	333561
5625	428939	333483
5626	429012	333405
5627	429088	333328
5628	429162	333250
5629	429236	333173
5630	429309	333093
5631	429389	333020
5632	429464	332944
5633	429543	332869
5634	429616	332790
5635	429704	332723
5636	429780	332647
5637	429857	332571
5638	429930	332492
5639	430004	332415
5640	430079	332337
5641	430160	332264
5642	430234	332186
5643	430308	332109
5644	430383	332032
5645	430457	331953
5646	430533	331877
5647	430613	331804
5648	430689	331727
5649	430763	331649
5650	430837	331572
5651	430922	331502
5652	430998	331426
5653	431073	331348
5654	431149	331272
5655	431225	331195
5656	431301	331119
5657	431375	331041
5658	431451	330965
5659	431527	330888
5660	431601	330810
5661	431680	330736
5662	431756	330659
5663	431837	330587
5664	431916	330513
5665	431991	330436
5666	432070	330362
5667	432144	330284
5668	432220	330207
5669	432294	330130
5670	432372	330054
5671	432445	329975
5672	432518	329897
5673	432592	329819
5674	432676	329748
5675	432750	329671
5676	432824	329592
5677	432898	329515
5678	432972	329437
5679	433048	329360
5680	433122	329282
5681	433196	329204
5682	433272	329128
5683	433347	329051
5684	433421	328973
5685	433494	328894
5686	433568	328816
5687	433642	328738
5688	433721	328665
5689	433806	328595
5690	433885	328520
5691	433958	328442
5692	434033	328365
5693	434108	328287
5694	434181	328209
5695	434256	328132
5696	434330	328054
5697	434406	327977
5698	434480	327899
5699	434555	327822
5700	434629	327744
5701	434710	327671
5702	434788	327596
5703	434862	327519
5704	434937	327441
5705	435012	327364
5706	435089	327288
5707	435162	327210
5708	435242	327137
5709	435316	327059
5710	435393	326983
5711	435469	326907
5712	435544	326829
5713	435617	326751
5714	435691	326673
5715	435771	326599
5716	435845	326521
5717	435919	326443
5718	435993	326366
5719	436070	326290
5720	436146	326214
5721	436229	326142
5722	436303	326065
5723	436377	325987
5724	436452	325909
5725	436529	325833
5726	436602	325755
5727	436677	325678
5728	436759	325606
5729	436832	325528
5730	436906	325450
5731	436979	325371
5732	437058	325296
5733	437131	325218
5734	437210	325144
5735	437289	325070
5736	437364	324992
5737	437437	324914
5738	437513	324838
5739	437587	324759
5740	437661	324682
5741	437735	324603
5742	437818	324532
5743	437893	324455
5744	437971	324380
5745	438046	324303
5746	438124	324228
5747	438200	324152
5748	438276	324076
5749	438351	323999
5750	438426	323921
5751	438500	323843
5752	438577	323768
5753	438651	323690
5754	438727	323613
5755	438808	323541
5756	438881	323462
5757	438956	323385
5758	439031	323307
5759	439105	323230
5760	439180	323153
5761	439256	323076
5762	439332	323000
5763	439407	322922
5764	439481	322845
5765	439555	322767
5766	439631	322691
5767	439706	322614
5768	439780	322536
5769	439863	322464
5770	439940	322389
5771	440021	322316
5772	440096	322239
5773	440169	322160
5774	440242	322082
5775	440318	322005
5776	440392	321927
5777	440466	321849
5778	440539	321771
5779	440616	321695
5780	440691	321618
5781	440766	321541
5782	440845	321467
5783	440921	321390
5784	440993	321311
5785	441068	321234
5786	441141	321156
5787	441215	321078
5788	441290	321000
5789	441367	320925
5790	441442	320847
5791	441516	320770
5792	441591	320692
5793	441664	320614
5794	441739	320537
5795	441815	320461
5796	441897	320389
5797	441974	320313
5798	442048	320235
5799	442122	320157
5800	442196	320080
5801	442270	320002
5802	442347	319926
5803	442420	319847
5804	442495	319770
5805	442569	319692
5806	442643	319614
5807	442722	319540
5808	442802	319467
5809	442885	319395
5810	442962	319320
5811	443037	319243
5812	443111	319165
5813	443185	319087
5814	443260	319010
5815	443334	318932
5816	443408	318854
5817	443482	318776
5818	443557	318699
5819	443631	318621
5820	443705	318544
5821	443785	318470
5822	443864	318396
5823	443951	318327
5824	444028	318252
5825	444109	318179
5826	444184	318102
5827	444259	318025
5828	444333	317947
5829	444409	317870
5830	444486	317795
5831	444560	317717
5832	444635	317640
5833	444709	317562
5834	444784	317485
5835	444860	317408
5836	444942	317336
5837	445019	317261
5838	445092	317182
5839	445166	317104
5840	445240	317027
5841	445317	316951
5842	445391	316873
5843	445467	316796
5844	445541	316719
5845	445616	316642
5846	445691	316565
5847	445766	316488
5848	445839	316409
5849	445921	316337
5850	445999	316262
5851	446072	316184
5852	446145	316105
5853	446219	316027
5854	446294	315950
5855	446368	315873
5856	446445	315796
5857	446522	315721
5858	446598	315645
5859	446673	315568
5860	446754	315495
5861	446830	315418
5862	446905	315341
5863	446991	315272
5864	447065	315194
5865	447137	315115
5866	447210	315036
5867	447284	314958
5868	447358	314881
5869	447432	314803
5870	447506	314725
5871	447580	314648
5872	447658	314572
5873	447734	314496
5874	447810	314420
5875	447884	314342
5876	447968	314271
5877	448044	314195
5878	448119	314117
5879	448192	314039
5880	448264	313960
5881	448347	313889
5882	448423	313812
5883	448497	313734
5884	448571	313656
5885	448645	313579
5886	448730	313509
5887	448803	313430
5888	448877	313352
5889	448950	313274
5890	449029	313200
5891	449104	313123
5892	449177	313044
5893	449252	312967
5894	449327	312890
5895	449402	312813
5896	449476	312735
5897	449553	312660
5898	449627	312582
5899	449701	312504
5900	449778	312428
5901	449851	312350
5902	449927	312274
5903	450007	312200
5904	450085	312125
5905	450160	312048
5906	450233	311970
5907	450306	311891
5908	450379	311812
5909	450453	311735
5910	450527	311657
5911	450603	311580
5912	450679	311504
5913	450755	311428
5914	450831	311351
5915	450906	311274
5916	450980	311197
5917	451065	311126
5918	451142	311051
5919	451220	310976
5920	451296	310899
5921	451371	310822
5922	451447	310746
5923	451523	310670
5924	451599	310593
5925	451671	310514
5926	451745	310436
5927	451822	310360
5928	451896	310283
5929	451970	310205
5930	452050	310132
5931	452130	310058
5932	452204	309980
5933	452279	309903
5934	452355	309827
5935	452430	309750
5936	452505	309672
5937	452578	309594
5938	452655	309519
5939	452730	309441
5940	452804	309364
5941	452879	309287
5942	452955	309211
5943	453029	309133
5944	453112	309061
5945	453188	308984
5946	453264	308908
5947	453338	308831
5948	453413	308754
5949	453487	308676
5950	453560	308598
5951	453633	308519
5952	453713	308445
5953	453789	308369
5954	453863	308291
5955	453938	308215
5956	454015	308139
5957	454099	308068
5958	454174	307991
5959	454250	307914
5960	454329	307840
5961	454402	307761
5962	454475	307683
5963	454549	307605
5964	454622	307527
5965	454698	307451
5966	454772	307373
5967	454848	307296
5968	454924	307220
5969	455000	307144
5970	455075	307067
5971	455154	306992
5972	455228	306915
5973	455306	306840
5974	455380	306762
5975	455453	306684
5976	455527	306606
5977	455602	306529
5978	455677	306452
5979	455752	306375
5980	455831	306301
5981	455904	306223
5982	455979	306145
5983	456054	306068
5984	456135	305995
5985	456208	305917
5986	456283	305839
5987	456358	305763
5988	456434	305686
5989	456509	305609
5990	456585	305533
5991	456660	305456
5992	456746	305386
5993	456820	305309
5994	456894	305231
5995	456969	305154
5996	457049	305080
5997	457128	305006
5998	457207	304932
5999	457281	304854
6000	457356	304777
6001	457434	304702
6002	457507	304623
6003	457582	304546
6004	457658	304470
6005	457736	304395
6006	457813	304320
6007	457891	304244
6008	457966	304167
6009	458040	304089
6010	458115	304013
6011	458199	303942
6012	458274	303864
6013	458348	303787
6014	458422	303709
6015	458499	303634
6016	458578	303559
6017	458660	303486
6018	458736	303410
6019	458811	303333
6020	458884	303255
6021	458959	303178
6022	459032	303100
6023	459107	303023
6024	459182	302946
6025	459270	302877
6026	459344	302800
6027	459418	302722
6028	459507	302654
6029	459586	302580
6030	459661	302503
6031	459734	302424
6032	459807	302346
6033	459882	302269
6034	459956	302191
6035	460029	302113
6036	460106	302037
6037	460180	301960
6038	460255	301883
6039	460329	301805
6040	460404	301728
6041	460479	301651
6042	460556	301575
6043	460629	301497
6044	460703	301419
6045	460777	301342
6046	460851	301264
6047	460924	301185
6048	460999	301108
6049	461073	301031
6050	461147	300953
6051	461221	300876
6052	461305	300805
6053	461380	300728
6054	461454	300650
6055	461530	300573
6056	461605	300497
6057	461686	300423
6058	461762	300347
6059	461836	300270
6060	461910	300192
6061	461984	300114
6062	462059	300037
6063	462132	299959
6064	462211	299885
6065	462294	299813
6066	462372	299738
6067	462447	299660
6068	462522	299583
6069	462596	299506
6070	462673	299430
6071	462748	299353
6072	462822	299275
6073	462895	299197
6074	462974	299123
6075	463049	299046
6076	463122	298968
6077	463196	298890
6078	463271	298813
6079	463352	298740
6080	463428	298664
6081	463502	298586
6082	463586	298515
6083	463661	298438
6084	463737	298361
6085	463810	298283
6086	463885	298206
6087	463958	298128
6088	464032	298050
6089	464104	297971
6090	464177	297893
6091	464251	297816
6092	464336	297745
6093	464414	297670
6094	464492	297595
6095	464566	297517
6096	464643	297442
6097	464717	297364
6098	464792	297287
6099	464869	297211
6100	464944	297134
6101	465018	297057
6102	465096	296982
6103	465170	296904
6104	465244	296826
6105	465330	296756
6106	465406	296680
6107	465482	296604
6108	465556	296526
6109	465630	296448
6110	465705	296371
6111	465780	296294
6112	465855	296218
6113	465929	296140
6114	466006	296064
6115	466080	295987
6116	466154	295909
6117	466230	295833
6118	466303	295754
6119	466385	295682
6120	466460	295605
6121	466534	295527
6122	466608	295450
6123	466681	295372
6124	466756	295294
6125	466830	295217
6126	466906	295140
6127	466979	295062
6128	467053	294985
6129	467126	294907
6130	467201	294829
6131	467274	294751
6132	467349	294674
6133	467432	294602
6134	467506	294525
6135	467580	294447
6136	467654	294370
6137	467729	294293
6138	467803	294215
6139	467878	294138
6140	467957	294064
6141	468031	293986
6142	468105	293909
6143	468179	293831
6144	468254	293754
6145	468327	293676
6146	468410	293604
6147	468490	293530
6148	468564	293452
6149	468638	293375
6150	468713	293298
6151	468788	293221
6152	468864	293144
6153	468938	293067
6154	469014	292991
6155	469086	292912
6156	469171	292841
6157	469248	292765
6158	469321	292687
6159	469394	292609
6160	469478	292538
6161	469552	292460
6162	469628	292384
6163	469703	292307
6164	469776	292229
6165	469849	292150
6166	469923	292073
6167	469997	291996
6168	470075	291920
6169	470149	291843
6170	470224	291766
6171	470299	291689
6172	470373	291611
6173	470459	291541
6174	470534	291464
6175	470608	291387
6176	470682	291309
6177	470757	291232
6178	470831	291155
6179	470906	291077
6180	470981	291001
6181	471060	290926
6182	471136	290850
6183	471211	290773
6184	471285	290695
6185	471360	290618
6186	471433	290541
6187	471511	290465
6188	471585	290388
6189	471659	290310
6190	471735	290234
6191	471812	290158
6192	471886	290080
6193	471961	290003
6194	472034	289925
6195	472108	289848
6196	472182	289770
6197	472260	289695
6198	472333	289617
6199	472409	289541
6200	472498	289472
6201	472571	289394
6202	472646	289317
6203	472722	289241
6204	472799	289166
6205	472874	289089
6206	472950	289012
6207	473024	288935
6208	473100	288858
6209	473175	288781
6210	473249	288704
6211	473322	288626
6212	473397	288548
6213	473476	288474
6214	473560	288403
6215	473646	288333
6216	473720	288255
6217	473797	288179
6218	473874	288103
6219	473948	288026
6220	474023	287949
6221	474098	287872
6222	474178	287798
6223	474253	287722
6224	474326	287643
6225	474400	287566
6226	474473	287488
6227	474550	287412
6228	474629	287337
6229	474706	287262
6230	474779	287184
6231	474853	287106
6232	474929	287030
6233	475004	286953
6234	475079	286876
6235	475153	286799
6236	475227	286721
6237	475303	286645
6238	475378	286567
6239	475450	286489
6240	475533	286417
6241	475612	286343
6242	475690	286267
6243	475766	286191
6244	475839	286113
6245	475913	286035
6246	475988	285959
6247	476069	285885
6248	476143	285808
6249	476222	285733
6250	476300	285658
6251	476379	285584
6252	476454	285507
6253	476529	285430
6254	476612	285357
6255	476687	285280
6256	476760	285203
6257	476835	285125
6258	476909	285048
6259	476982	284970
6260	477059	284894
6261	477134	284817
6262	477209	284741
6263	477285	284664
6264	477361	284588
6265	477438	284512
6266	477513	284435
6267	477602	284367
6268	477678	284290
6269	477751	284212
6270	477827	284136
6271	477900	284058
6272	477976	283981
6273	478052	283905
6274	478130	283830
6275	478205	283753
6276	478279	283676
6277	478352	283598
6278	478427	283521
6279	478504	283445
6280	478580	283368
6281	478659	283294
6282	478733	283216
6283	478807	283139
6284	478882	283062
6285	478957	282985
6286	479032	282908
6287	479108	282832
6288	479186	282757
6289	479259	282679
6290	479334	282602
6291	479409	282525
6292	479484	282448
6293	479560	282372
6294	479647	282302
6295	479723	282225
6296	479799	282149
6297	479874	282072
6298	479947	281994
6299	480021	281917
6300	480096	281840
6301	480174	281765
6302	480250	281688
6303	480325	281611
6304	480401	281535
6305	480477	281459
6306	480553	281383
6307	480629	281307
6308	480714	281235
6309	480788	281158
6310	480865	281082
6311	480944	281007
6312	481020	280931
6313	481093	280853
6314	481167	280776
6315	481245	280701
6316	481318	280623
6317	481396	280548
6318	481474	280472
6319	481556	280399
6320	481631	280323
6321	481708	280247
6322	481785	280171
6323	481858	280093
6324	481932	280016
6325	482006	279938
6326	482079	279860
6327	482152	279782
6328	482229	279706
6329	482306	279630
6330	482380	279553
6331	482454	279475
6332	482527	279398
6333	482603	279321
6334	482687	279250
6335	482765	279174
6336	482839	279097
6337	482912	279019
6338	482986	278941
6339	483059	278863
6340	483132	278786
6341	483207	278709
6342	483282	278631
6343	483357	278555
6344	483431	278478
6345	483505	278400
6346	483589	278328
6347	483664	278252
6348	483741	278176
6349	483815	278098
6350	483891	278022
6351	483965	277944
6352	484038	277867
6353	484114	277790
6354	484189	277713
6355	484265	277637
6356	484341	277560
6357	484416	277484
6358	484490	277406
6359	484565	277329
6360	484647	277256
6361	484731	277185
6362	484806	277108
6363	484881	277031
6364	484955	276953
6365	485032	276878
6366	485106	276801
6367	485181	276724
6368	485256	276647
6369	485329	276569
6370	485407	276494
6371	485482	276417
6372	485557	276340
6373	485631	276263
6374	485709	276187
6375	485785	276111
6376	485858	276033
6377	485932	275956
6378	486006	275878
6379	486081	275801
6380	486154	275723
6381	486228	275646
6382	486303	275569
6383	486379	275493
6384	486454	275416
6385	486532	275340
6386	486605	275263
6387	486678	275185
6388	486753	275108
6389	486836	275035
6390	486910	274958
6391	486984	274880
6392	487059	274804
6393	487132	274726
6394	487209	274650
6395	487284	274573
6396	487359	274497
6397	487435	274420
6398	487513	274345
6399	487591	274270
6400	487667	274194
6401	487744	274118
6402	487828	274046
6403	487904	273970
6404	487979	273893
6405	488052	273815
6406	488127	273738
6407	488202	273661
6408	488277	273584
6409	488351	273507
6410	488425	273429
6411	488506	273356
6412	488582	273280
6413	488657	273203
6414	488730	273125
6415	488805	273048
6416	488886	272974
6417	488962	272898
6418	489035	272820
6419	489120	272749
6420	489193	272671
6421	489266	272593
6422	489340	272516
6423	489426	272445
6424	489501	272368
6425	489576	272291
6426	489652	272215
6427	489727	272138
6428	489801	272061
6429	489881	271986
6430	489955	271909
6431	490028	271831
6432	490102	271754
6433	490175	271676
6434	490247	271597
6435	490322	271520
6436	490396	271443
6437	490469	271365
6438	490543	271288
6439	490618	271211
6440	490695	271135
6441	490768	271057
6442	490842	270980
6443	490929	270910
6444	491003	270832
6445	491078	270756
6446	491151	270678
6447	491224	270600
6448	491298	270522
6449	491373	270445
6450	491449	270369
6451	491524	270292
6452	491599	270215
6453	491674	270138
6454	491748	270061
6455	491821	269983
6456	491907	269913
6457	491984	269837
6458	492061	269761
6459	492136	269684
6460	492207	269605
6461	492281	269528
6462	492355	269450
6463	492431	269374
6464	492504	269296
6465	492578	269219
6466	492654	269142
6467	492729	269066
6468	492806	268990
6469	492884	268915
6470	492971	268844
6471	493046	268767
6472	493119	268690
6473	493194	268613
6474	493267	268535
6475	493342	268458
6476	493417	268382
6477	493493	268305
6478	493572	268230
6479	493645	268153
6480	493719	268075
6481	493793	267998
6482	493866	267920
6483	493950	267848
6484	494023	267770
6485	494100	267694
6486	494177	267619
6487	494263	267548
6488	494338	267471
6489	494413	267394
6490	494491	267319
6491	494568	267243
6492	494645	267167
6493	494720	267091
6494	494794	267013
6495	494870	266937
6496	494950	266863
6497	495024	266786
6498	495098	266708
6499	495174	266632
6500	495248	266555
6501	495323	266478
6502	495397	266400
6503	495475	266325
6504	495550	266248
6505	495624	266171
6506	495697	266093
6507	495773	266017
6508	495849	265941
6509	495924	265864
6510	496003	265789
6511	496077	265712
6512	496151	265634
6513	496226	265558
6514	496300	265481
6515	496376	265404
6516	496450	265327
6517	496524	265249
6518	496599	265172
6519	496673	265095
6520	496746	265018
6521	496821	264940
6522	496895	264863
6523	496983	264793
6524	497059	264717
6525	497135	264641
6526	497208	264563
6527	497283	264486
6528	497358	264409
6529	497433	264332
6530	497506	264255
6531	497583	264179
6532	497657	264102
6533	497733	264025
6534	497808	263949
6535	497881	263871
6536	497954	263793
6537	498032	263717
6538	498106	263640
6539	498180	263563
6540	498256	263487
6541	498331	263410
6542	498406	263333
6543	498483	263257
6544	498557	263180
6545	498632	263103
6546	498707	263026
6547	498781	262949
6548	498855	262872
6549	498932	262796
6550	499005	262718
6551	499087	262645
6552	499161	262568
6553	499236	262491
6554	499311	262414
6555	499386	262337
6556	499462	262261
6557	499536	262184
