iter	Logloss
2926	0.2153800175
2927	0.2153543807
2928	0.2153433162
2929	0.215328303
2930	0.2153076974
2931	0.2152946084
2932	0.21527727
2933	0.21526823
2934	0.2152520942
2935	0.2152287826
2936	0.2152120255
2937	0.2151920212
2938	0.2151703131
2939	0.2151596896
2940	0.2151489659
2941	0.2151367588
2942	0.2151230886
2943	0.2151077145
2944	0.2150904964
2945	0.2150716948
2946	0.2150542161
2947	0.2150308243
2948	0.2150192386
2949	0.2150034637
2950	0.2149889716
2951	0.2149707913
2952	0.214948983
2953	0.214930903
2954	0.2149156091
2955	0.2149032217
2956	0.214892077
2957	0.2148781462
2958	0.214865438
2959	0.2148445518
2960	0.2148320842
2961	0.2148215007
2962	0.2148034007
2963	0.2147901513
2964	0.2147749777
2965	0.2147604856
2966	0.2147508242
2967	0.2147385771
2968	0.2147141831
2969	0.2147036598
2970	0.2146903904
2971	0.2146731121
2972	0.2146624285
2973	0.2146519653
2974	0.2146389765
2975	0.2146203553
2976	0.2146053421
2977	0.2145865003
2978	0.2145690617
2979	0.2145523247
2980	0.2145370308
2981	0.2145234207
2982	0.2145017527
2983	0.2144743119
2984	0.2144581762
2985	0.2144449469
2986	0.2144295929
2987	0.2144141988
2988	0.2143987646
2989	0.2143814062
2990	0.2143688985
2991	0.2143576736
2992	0.2143360057
2993	0.2143251416
2994	0.2143096072
2995	0.2142890417
2996	0.2142720641
2997	0.2142437814
2998	0.2142313339
2999	0.2142090245
3000	0.2141940313
3001	0.2141798198
3002	0.214162321
3003	0.2141489514
3004	0.2141364838
3005	0.2141247378
3006	0.2141093838
3007	0.2140957336
3008	0.2140821635
3009	0.2140685935
3010	0.2140514355
3011	0.2140400102
3012	0.2140231529
3013	0.213995672
3014	0.2139829438
3015	0.2139676099
3016	0.2139543405
3017	0.2139398083
3018	0.2139209666
3019	0.2139071761
3020	0.2138838845
3021	0.2138712565
3022	0.2138547399
3023	0.2138368603
3024	0.2138169162
3025	0.2138021435
3026	0.2137921012
3027	0.2137797539
3028	0.2137645202
3029	0.2137503488
3030	0.2137392843
3031	0.2137217454
3032	0.213702603
3033	0.2136922601
3034	0.2136756834
3035	0.2136626546
3036	0.2136492048
3037	0.2136360958
3038	0.2136192585
3039	0.2135969691
3040	0.2135886908
3041	0.2135714125
3042	0.213555377
3043	0.213540484
3044	0.2135199786
3045	0.2135107382
3046	0.2134992527
3047	0.2134749389
3048	0.2134633332
3049	0.2134518678
3050	0.2134351508
3051	0.2134196364
3052	0.2134062468
3053	0.2133850398
3054	0.2133650355
3055	0.2133498018
3056	0.2133378754
3057	0.2133158667
3058	0.213299771
3059	0.2132838357
3060	0.2132691031
3061	0.2132456111
3062	0.2132307983
3063	0.2132185111
3064	0.2131942373
3065	0.2131800258
3066	0.2131643712
3067	0.2131468724
3068	0.2131246232
3069	0.2131110732
3070	0.2130885834
3071	0.2130782805
3072	0.2130679777
3073	0.2130525035
3074	0.2130375103
3075	0.2130228979
3076	0.2130062009
3077	0.2129874995
3078	0.2129767357
3079	0.2129678961
3080	0.212954767
3081	0.2129408963
3082	0.2129311948
3083	0.2129162217
3084	0.2128969991
3085	0.212883409
3086	0.2128686564
3087	0.2128395118
3088	0.2128186657
3089	0.2127905634
3090	0.2127739667
3091	0.2127593142
3092	0.2127395905
3093	0.212727163
3094	0.2127106665
3095	0.2126962345
3096	0.2126754084
3097	0.2126572683
3098	0.212623293
3099	0.2126081595
3100	0.2125967342
3101	0.2125828234
3102	0.2125666676
3103	0.2125551421
3104	0.2125371022
3105	0.2125265388
3106	0.2125097616
3107	0.212499078
3108	0.2124815391
3109	0.2124672475
3110	0.2124513122
3111	0.2124407688
3112	0.2124247534
3113	0.2124118648
3114	0.2123948471
3115	0.2123791123
3116	0.212357765
3117	0.2123440547
3118	0.2123250927
3119	0.2122960684
3120	0.2122833202
3121	0.212267445
3122	0.2122551578
3123	0.2122417481
3124	0.212227236
3125	0.2122175145
3126	0.2122028219
3127	0.2121890715
3128	0.2121761629
3129	0.2121602877
3130	0.2121458959
3131	0.2121291989
3132	0.212117493
3133	0.212100816
3134	0.2120857226
3135	0.2120665001
3136	0.2120501639
3137	0.2120381373
3138	0.2120226229
3139	0.2119967456
3140	0.2119807702
3141	0.2119617681
3142	0.21194453
3143	0.2119319621
3144	0.2119140625
3145	0.2119024969
3146	0.2118884257
3147	0.2118734927
3148	0.2118584594
3149	0.2118382546
3150	0.2118198138
3151	0.2117869009
3152	0.2117753553
3153	0.2117584579
3154	0.21174132
3155	0.2117204939
3156	0.2116941555
3157	0.2116792225
3158	0.2116642493
3159	0.2116534253
3160	0.2116267864
3161	0.2116167842
3162	0.2115948356
3163	0.2115790406
3164	0.2115626243
3165	0.2115473705
3166	0.2115213328
3167	0.2115116314
3168	0.2114964978
3169	0.2114751907
3170	0.211455006
3171	0.2114393713
3172	0.2114232757
3173	0.2114011066
3174	0.2113828261
3175	0.211367853
3176	0.2113557061
3177	0.2113375659
3178	0.2113252787
3179	0.2113069381
3180	0.2112962544
3181	0.2112807
3182	0.2112645041
3183	0.2112508539
3184	0.2112337159
3185	0.2112203864
3186	0.2112065358
3187	0.2111920036
3188	0.2111733022
3189	0.2111561241
3190	0.2111421933
3191	0.2111314094
3192	0.2111169373
3193	0.2111068751
3194	0.2110896569
3195	0.2110703742
3196	0.2110556015
3197	0.2110399869
3198	0.2110228891
3199	0.2110114437
3200	0.2109856065
3201	0.210969571
3202	0.2109522928
3203	0.2109385423
3204	0.2109224066
3205	0.2109040459
3206	0.2108927609
3207	0.2108748813
3208	0.2108504272
3209	0.2108341511
3210	0.2108146079
3211	0.2108021603
3212	0.2107865457
3213	0.2107538734
3214	0.2107435104
3215	0.2107310829
3216	0.2107147467
3217	0.2107006154
3218	0.210688228
3219	0.2106728139
3220	0.2106576804
3221	0.2106481392
3222	0.2106413241
3223	0.2106302596
3224	0.2106107565
3225	0.2105966653
3226	0.2105767812
3227	0.2105666388
3228	0.2105524073
3229	0.210539198
3230	0.2105188329
3231	0.210505323
3232	0.2104939779
3233	0.2104822519
3234	0.2104721094
3235	0.2104584993
3236	0.2104455907
3237	0.2104307579
3238	0.2104153237
3239	0.2104012926
3240	0.2103850366
3241	0.2103582974
3242	0.2103449078
3243	0.2103259658
3244	0.2103099303
3245	0.2102938748
3246	0.2102655921
3247	0.2102550287
3248	0.2102368084
3249	0.2102255635
3250	0.2102119734
3251	0.210195096
3252	0.210182909
3253	0.2101463882
3254	0.2101350831
3255	0.210118306
3256	0.2101048762
3257	0.2100959364
3258	0.2100808029
3259	0.210065048
3260	0.2100489324
3261	0.2100391307
3262	0.2100302911
3263	0.2100094048
3264	0.2099991822
3265	0.2099771935
3266	0.2099671513
3267	0.2099569286
3268	0.2099467862
3269	0.2099311315
3270	0.2099171004
3271	0.2098989001
3272	0.2098844882
3273	0.2098706375
3274	0.2098553036
3275	0.2098393883
3276	0.2098127494
3277	0.2097839656
3278	0.209769674
3279	0.2097545204
3280	0.2097435561
3281	0.2097321709
3282	0.209718641
3283	0.2097076767
3284	0.2096959106
3285	0.2096807972
3286	0.2096595902
3287	0.2096477039
3288	0.2096365392
3289	0.2096137687
3290	0.2095919003
3291	0.2095714951
3292	0.2095585064
3293	0.2095499474
3294	0.2095379208
3295	0.2095238095
3296	0.2095109611
3297	0.2094847831
3298	0.2094613512
3299	0.2094415273
3300	0.2094272357
3301	0.2094125632
3302	0.2093931602
3303	0.2093780067
3304	0.2093622117
3305	0.2093315638
3306	0.2093130829
3307	0.2092950229
3308	0.2092852011
3309	0.2092728739
3310	0.2092583417
3311	0.2092434687
3312	0.2092320635
3313	0.2092178119
3314	0.2092045425
3315	0.2091959635
3316	0.209179467
3317	0.2091625095
3318	0.2091419038
3319	0.2091287547
3320	0.2091148239
3321	0.2091020756
3322	0.2090887461
3323	0.2090748954
3324	0.2090637107
3325	0.2090511028
3326	0.2090354882
3327	0.2090210763
3328	0.2090067044
3329	0.2089979851
3330	0.2089888649
3331	0.2089715666
3332	0.2089598407
3333	0.2089454087
3334	0.2089256449
3335	0.2088936942
3336	0.208877779
3337	0.2088546878
3338	0.2088390532
3339	0.2088180266
3340	0.208796058
3341	0.2087883609
3342	0.2087752519
3343	0.2087595973
3344	0.208746408
3345	0.2087298113
3346	0.2087209918
3347	0.2087050164
3348	0.2086920076
3349	0.2086776758
3350	0.2086578519
3351	0.2086448431
3352	0.2086314134
3353	0.2086233355
3354	0.2086073
3355	0.2085985406
3356	0.2085846899
3357	0.2085708393
3358	0.2085588527
3359	0.2085339376
3360	0.2085219911
3361	0.2085086616
3362	0.2084992608
3363	0.2084809602
3364	0.2084698156
3365	0.2084623791
3366	0.2084451008
3367	0.2084272212
3368	0.2084007626
3369	0.2083901191
3370	0.2083754265
3371	0.208364322
3372	0.2083541595
3373	0.2083433956
3374	0.2083293645
3375	0.2083114248
3376	0.2082956699
3377	0.2082833426
3378	0.208269492
3379	0.208247824
3380	0.2082300446
3381	0.2082100203
3382	0.2082016417
3383	0.2081897754
3384	0.2081798535
3385	0.2081532145
3386	0.2081370988
3387	0.2081173551
3388	0.2081056892
3389	0.2080935624
3390	0.208076665
3391	0.2080450349
3392	0.2080317054
3393	0.2080187567
3394	0.2080016388
3395	0.2079898928
3396	0.2079741179
3397	0.2079469577
3398	0.2079315637
3399	0.2079065483
3400	0.2078947221
3401	0.2078725129
3402	0.207860366
3403	0.207851807
3404	0.2078352905
3405	0.2078260901
3406	0.2078157472
3407	0.2078014555
3408	0.2077881661
3409	0.2077681017
3410	0.2077540506
3411	0.2077227613
3412	0.2077062447
3413	0.2076903295
3414	0.207679726
3415	0.2076647528
3416	0.2076501405
3417	0.2076310181
3418	0.2076139203
3419	0.2075903882
3420	0.2075783816
3421	0.2075667759
3422	0.2075547091
3423	0.2075431636
3424	0.2075287116
3425	0.2075174867
3426	0.2075042975
3427	0.2074921105
3428	0.2074775583
3429	0.2074628658
3430	0.2074470107
3431	0.2074301333
3432	0.2074160421
3433	0.2074032337
3434	0.2073924098
3435	0.2073827884
3436	0.2073710424
3437	0.2073555682
3438	0.2073241586
3439	0.2073134349
3440	0.2072968381
3441	0.2072683951
3442	0.2072530612
3443	0.2072292885
3444	0.2072169212
3445	0.2072011462
3446	0.2071707589
3447	0.2071596142
3448	0.207145944
3449	0.2071220511
3450	0.2071068374
3451	0.2070901404
3452	0.2070753076
3453	0.2070555638
3454	0.2070410717
3455	0.2070241342
3456	0.2070114862
3457	0.2069960521
3458	0.2069839452
3459	0.206969393
3460	0.2069549811
3461	0.2069389656
3462	0.2069261372
3463	0.2069129681
3464	0.2069010016
3465	0.2068868302
3466	0.2068742423
3467	0.2068613738
3468	0.2068544385
3469	0.2068390644
3470	0.2068249131
3471	0.2068131069
3472	0.2068039867
3473	0.2067908777
3474	0.206774742
3475	0.2067618134
3476	0.206750348
3477	0.2067393837
3478	0.2067266956
3479	0.206702963
3480	0.2066893529
3481	0.2066746403
3482	0.206652812
3483	0.2066280772
3484	0.2066041843
3485	0.2065925586
3486	0.2065825163
3487	0.206560247
3488	0.2065445723
3489	0.206532225
3490	0.206521862
3491	0.2065053053
3492	0.2064909135
3493	0.2064787866
3494	0.2064691653
3495	0.2064582211
3496	0.2064466354
3497	0.2064315019
3498	0.2064189942
3499	0.2064044019
3500	0.2063881459
3501	0.2063718699
3502	0.2063618878
3503	0.2063347076
3504	0.2063072067
3505	0.2062996299
3506	0.2062855187
3507	0.2062673785
3508	0.2062485969
3509	0.2062254657
3510	0.2061991875
3511	0.2061842544
3512	0.2061699026
3513	0.2061598804
3514	0.206143424
3515	0.2061265266
3516	0.2061065223
3517	0.206098705
3518	0.2060847741
3519	0.2060715849
3520	0.2060596986
3521	0.2060505784
3522	0.2060386921
3523	0.2060263848
3524	0.2060116121
3525	0.2059983828
3526	0.2059833896
3527	0.205966412
3528	0.2059523008
3529	0.2059405347
3530	0.2059261429
3531	0.2059138556
3532	0.2058947734
3533	0.2058774951
3534	0.2058626021
3535	0.2058497337
3536	0.2058342393
3537	0.2058231748
3538	0.2058147562
3539	0.2057880972
3540	0.2057722821
3541	0.2057589727
3542	0.2057458035
3543	0.2057342579
3544	0.2057197859
3545	0.2057056546
3546	0.2056869331
3547	0.205673323
3548	0.2056553031
3549	0.205642595
3550	0.2056355995
3551	0.2056264592
3552	0.2056117467
3553	0.2055984572
3554	0.2055869718
3555	0.2055736623
3556	0.2055571057
3557	0.2055397673
3558	0.2055288431
3559	0.2055132285
3560	0.2054897565
3561	0.2054758056
3562	0.2054626365
3563	0.205452033
3564	0.2054426121
3565	0.205424051
3566	0.2054094186
3567	0.2053940446
3568	0.2053824589
3569	0.2053717552
3570	0.2053586863
3571	0.2053459781
3572	0.2053298825
3573	0.205322005
3574	0.2053120831
3575	0.2053030631
3576	0.2052902547
3577	0.2052640567
3578	0.2052472996
3579	0.2052342708
3580	0.2052202998
3581	0.2052093957
3582	0.2051972287
3583	0.205176583
3584	0.2051623515
3585	0.2051479797
3586	0.205123265
3587	0.2051141247
3588	0.2050971672
3589	0.2050820737
3590	0.2050702075
3591	0.2050538312
3592	0.2050426865
3593	0.2050259094
3594	0.2050159674
3595	0.2050033194
3596	0.2049814108
3597	0.2049652951
3598	0.2049516048
3599	0.2049382352
3600	0.2049268701
3601	0.204914202
3602	0.2049043402
3603	0.204888906
3604	0.2048733916
3605	0.2048610643
3606	0.2048369309
3607	0.2048263074
3608	0.2048104924
3609	0.2047922119
3610	0.2047704236
3611	0.2047603413
3612	0.2047488559
3613	0.2047240008
3614	0.2047086468
3615	0.2046763954
3616	0.2046624846
3617	0.2046468299
3618	0.2046349436
3619	0.2046195696
3620	0.2046094872
3621	0.2045914874
3622	0.2045752715
3623	0.2045636658
3624	0.204550216
3625	0.2045269044
3626	0.2045140359
3627	0.2044980605
3628	0.2044759315
3629	0.204463945
3630	0.2044512569
3631	0.2044404529
3632	0.2044161792
3633	0.2044065579
3634	0.2043948319
3635	0.2043782552
3636	0.2043638633
3637	0.2043523178
3638	0.2043412733
3639	0.2043268213
3640	0.2043165586
3641	0.2043038104
3642	0.2042955721
3643	0.2042835856
3644	0.2042744253
3645	0.2042575279
3646	0.2042375035
3647	0.2042128088
3648	0.2042017644
3649	0.2041938469
3650	0.2041808781
3651	0.2041722991
3652	0.204159591
3653	0.2041478851
3654	0.2041321101
3655	0.2041134288
3656	0.2040888143
3657	0.2040717765
3658	0.2040560417
3659	0.2040488859
3660	0.2040309261
3661	0.2040104808
3662	0.2040029642
3663	0.2039956279
3664	0.2039728976
3665	0.2039551182
3666	0.2039323879
3667	0.2039209225
3668	0.203907613
3669	0.2038971298
3670	0.2038879094
3671	0.2038685866
3672	0.2038585043
3673	0.2038364354
3674	0.2038243486
3675	0.2038053265
3676	0.203795625
3677	0.2037809926
3678	0.2037644961
3679	0.2037501443
3680	0.2037413649
3681	0.203730581
3682	0.2037198372
3683	0.2037091936
3684	0.2036950022
3685	0.2036825947
3686	0.2036686639
3687	0.2036525482
3688	0.2036423055
3689	0.2036305796
3690	0.2036153258
3691	0.2036025375
3692	0.2035842369
3693	0.2035731925
3694	0.2035566559
3695	0.2035416426
3696	0.2035303175
3697	0.2035217586
3698	0.2035108344
3699	0.2035036986
3700	0.2034910105
3701	0.203477681
3702	0.2034636299
3703	0.2034474941
3704	0.2034329419
3705	0.2034184899
3706	0.2033962406
3707	0.2033844345
3708	0.2033681585
3709	0.2033577554
3710	0.2033462499
3711	0.2033370496
3712	0.2033283303
3713	0.2033170252
3714	0.2033051189
3715	0.2032981835
3716	0.2032856357
3717	0.2032738897
3718	0.2032597384
3719	0.2032450659
3720	0.2032281083
3721	0.2032109904
3722	0.2031974003
3723	0.2031843113
3724	0.20317016
3725	0.2031601178
3726	0.2031501958
3727	0.2031404743
3728	0.203125902
3729	0.2031104077
3730	0.2030984011
3731	0.2030851518
3732	0.2030754904
3733	0.203055005
3734	0.2030293081
3735	0.2030178427
3736	0.2030073395
3737	0.2029952727
3738	0.2029720212
3739	0.2029613175
3740	0.2029424758
3741	0.2029275628
3742	0.2029146743
3743	0.2029050529
3744	0.202896053
3745	0.2028850687
3746	0.2028685722
3747	0.2028518351
3748	0.2028369221
3749	0.2028276616
3750	0.2028101227
3751	0.2027913411
3752	0.2027751252
3753	0.2027613948
3754	0.2027454595
3755	0.202730326
3756	0.2027216869
3757	0.2027011414
3758	0.2026834823
3759	0.202670253
3760	0.2026524937
3761	0.2026379014
3762	0.2026274182
3763	0.2026148704
3764	0.2026024028
3765	0.2025855053
3766	0.202573138
3767	0.2025607505
3768	0.2025421894
3769	0.2025300626
3770	0.2025191384
3771	0.2025048668
3772	0.2024934415
3773	0.2024870473
3774	0.2024602079
3775	0.2024539139
3776	0.2024399631
3777	0.2024317048
3778	0.2024224643
3779	0.2024114399
3780	0.20239795
3781	0.2023888499
3782	0.2023783867
3783	0.2023719925
3784	0.2023606073
3785	0.2023517878
3786	0.2023344093
3787	0.2023234651
3788	0.2023130019
3789	0.2023021579
3790	0.202286383
3791	0.2022699065
3792	0.2022605858
3793	0.2022475369
3794	0.2022248467
3795	0.2022133613
3796	0.2022034593
3797	0.2021907913
3798	0.202175297
3799	0.2021651946
3800	0.202150943
3801	0.2021348875
3802	0.2021232417
3803	0.2021070258
3804	0.2020953399
3805	0.20208185
3806	0.2020709259
3807	0.2020549705
3808	0.2020432045
3809	0.202035748
3810	0.2020297146
3811	0.2020197926
3812	0.2020036769
3813	0.2019950178
3814	0.2019850958
3815	0.2019705436
3816	0.2019598399
3817	0.2019507999
3818	0.201943183
3819	0.2019295528
3820	0.2019192099
3821	0.2019103102
3822	0.2018975219
3823	0.2018842926
3824	0.2018715844
3825	0.201863707
3826	0.2018466893
3827	0.2018336805
3828	0.2018222953
3829	0.2018143778
3830	0.2018021106
3831	0.2017938924
3832	0.2017848724
3833	0.2017759928
3834	0.2017662111
3835	0.201755327
3836	0.2017371066
3837	0.2017215322
3838	0.2017033319
3839	0.2016893208
3840	0.2016747085
3841	0.2016602364
3842	0.2016468869
3843	0.2016264416
3844	0.201612611
3845	0.2015966356
3846	0.2015867738
3847	0.2015801992
3848	0.2015675111
3849	0.201557529
3850	0.2015465447
3851	0.2015280637
3852	0.2015181017
3853	0.2015013045
3854	0.2014928658
3855	0.2014804784
3856	0.2014658059
3857	0.2014558238
3858	0.2014479463
3859	0.2014338551
3860	0.2014156548
3861	0.2014041894
3862	0.2013907597
3863	0.2013770493
3864	0.2013637599
3865	0.2013551408
3866	0.2013410296
3867	0.2013288827
3868	0.2013205643
3869	0.2013083171
3870	0.2012879721
3871	0.2012728185
3872	0.2012484446
3873	0.2012293423
3874	0.2012212844
3875	0.2012096386
3876	0.2011982334
3877	0.2011928414
3878	0.2011819373
3879	0.2011705521
3880	0.2011607504
3881	0.2011477616
3882	0.2011330089
3883	0.2011216839
3884	0.2011154901
3885	0.2011006172
3886	0.2010816151
3887	0.2010655596
3888	0.2010507067
3889	0.2010432502
3890	0.201035954
3891	0.2010211011
3892	0.2009985111
3893	0.2009875468
3894	0.200974538
3895	0.2009646762
3896	0.2009403222
3897	0.2009306609
3898	0.2009138637
3899	0.2009011756
3900	0.2008863026
3901	0.2008780644
3902	0.2008700065
3903	0.2008552338
3904	0.2008434277
3905	0.2008314411
3906	0.2008206974
3907	0.200808811
3908	0.2008003924
3909	0.2007913524
3910	0.2007756977
3911	0.2007653949
3912	0.2007438873
3913	0.200735649
3914	0.2007264486
3915	0.2007169877
3916	0.2007103931
3917	0.2007021949
3918	0.2006915915
3919	0.2006827519
3920	0.2006739324
3921	0.200666095
3922	0.2006576964
3923	0.2006478747
3924	0.2006401776
3925	0.2006249238
3926	0.2006177279
3927	0.2006031556
3928	0.2005944163
3929	0.2005833718
3930	0.200569902
3931	0.2005532852
3932	0.2005392541
3933	0.2005303745
3934	0.2005203322
3935	0.2005059404
3936	0.2004919293
3937	0.2004867579
3938	0.2004753326
3939	0.2004604997
3940	0.2004539051
3941	0.2004413774
3942	0.2004207317
3943	0.2004083843
3944	0.2003972797
3945	0.2003823467
3946	0.2003704804
3947	0.2003546052
3948	0.2003466476
3949	0.2003214518
3950	0.2003062782
3951	0.200295354
3952	0.2002826258
3953	0.2002724834
3954	0.2002608376
3955	0.2002424168
3956	0.2002277844
3957	0.2002193056
3958	0.2002088625
3959	0.2001924462
3960	0.2001816823
3961	0.2001696557
3962	0.2001573885
3963	0.2001438786
3964	0.2001298275
3965	0.2001166583
3966	0.2000962531
3967	0.2000764292
3968	0.2000599728
3969	0.2000494695
3970	0.2000400086
3971	0.2000310287
3972	0.200016236
3973	0.2000038485
3974	0.1999929845
3975	0.1999824612
3976	0.1999678087
3977	0.1999568043
3978	0.1999470427
3979	0.199930005
3980	0.1999211855
3981	0.1999136889
3982	0.1999037068
3983	0.1998888539
3984	0.19987805
3985	0.1998696714
3986	0.1998594488
3987	0.1998526136
3988	0.1998345937
3989	0.199819821
3990	0.1998070928
3991	0.1997935428
3992	0.1997747211
3993	0.1997624941
3994	0.1997492648
3995	0.1997322872
3996	0.1997169332
3997	0.1996907953
3998	0.1996781473
3999	0.1996710315
4000	0.1996656596
4001	0.1996561786
4002	0.1996467377
4003	0.1996321254
4004	0.1996245686
4005	0.1996079318
4006	0.1995973885
4007	0.1995847404
4008	0.1995723129
4009	0.1995625513
4010	0.1995517674
4011	0.1995398811
4012	0.199523124
4013	0.1995064471
4014	0.1994986097
4015	0.1994874049
4016	0.1994709485
4017	0.1994611468
4018	0.1994442093
4019	0.1994356904
4020	0.199420597
4021	0.1994079089
4022	0.1993937976
4023	0.1993847576
4024	0.1993706864
4025	0.199356495
4026	0.1993482969
4027	0.1993386555
4028	0.1993229207
4029	0.1993103128
4030	0.1992961013
4031	0.1992786025
4032	0.1992677585
4033	0.1992604824
4034	0.1992496384
4035	0.1992367298
4036	0.1992181687
4037	0.199207445
4038	0.1991957791
4039	0.1991733294
4040	0.1991597393
4041	0.1991493563
4042	0.1991349244
4043	0.1991228376
4044	0.1991136573
4045	0.1991052587
4046	0.1990974815
4047	0.199086878
4048	0.1990797622
4049	0.1990658314
4050	0.19905166
4051	0.1990362258
4052	0.1990235979
4053	0.1990065601
4054	0.1989940925
4055	0.1989759323
4056	0.1989531619
4057	0.1989345607
4058	0.1989236565
4059	0.19891165
4060	0.1989013271
4061	0.1988929085
4062	0.1988852114
4063	0.1988770133
4064	0.1988634833
4065	0.1988517373
4066	0.1988247776
4067	0.1988108267
4068	0.1988041118
4069	0.198786132
4070	0.1987778537
4071	0.1987699161
4072	0.198760836
4073	0.1987524775
4074	0.1987404108
4075	0.1987267405
4076	0.1987179811
4077	0.1987025269
4078	0.1986925247
4079	0.19868134
4080	0.1986703356
4081	0.1986577878
4082	0.1986500507
4083	0.198641612
4084	0.1986266789
4085	0.1986199841
4086	0.1986050711
4087	0.1985938462
4088	0.1985788129
4089	0.1985676682
4090	0.1985539779
4091	0.198546341
4092	0.1985341741
4093	0.1985168758
4094	0.1985084571
4095	0.1984954082
4096	0.198487631
4097	0.1984712948
4098	0.198459629
4099	0.1984497672
4100	0.1984395846
4101	0.1984223665
4102	0.1984129857
4103	0.1984051884
4104	0.198394605
4105	0.1983856452
4106	0.1983723958
4107	0.19836524
4108	0.1983564405
4109	0.1983459773
4110	0.1983337102
4111	0.1983252915
4112	0.1983111803
4113	0.1983027616
4114	0.1982929399
4115	0.1982802718
4116	0.1982690871
4117	0.1982604279
4118	0.1982483612
4119	0.1982411853
4120	0.1982303212
4121	0.1982211609
4122	0.1982125018
4123	0.19819815
4124	0.19818009
4125	0.198172433
4126	0.1981523085
4127	0.1981427072
4128	0.198133587
4129	0.1981215804
4130	0.1981082509
4131	0.1980841175
4132	0.1980772823
4133	0.1980671198
4134	0.198052728
4135	0.1980363517
4136	0.1980242248
4137	0.1980136013
4138	0.1980023163
4139	0.1979948398
4140	0.1979790648
4141	0.1979671384
4142	0.1979550316
4143	0.1979437065
4144	0.1979312991
4145	0.1979191923
4146	0.1979049808
4147	0.1978902682
4148	0.1978827516
4149	0.197871186
4150	0.1978614043
4151	0.1978550101
4152	0.1978340838
4153	0.1978141998
4154	0.1978008101
4155	0.1977883626
4156	0.1977772379
4157	0.1977679774
4158	0.1977570131
4159	0.1977492359
4160	0.1977392738
4161	0.1977223363
4162	0.1977111716
4163	0.1977010692
4164	0.1976905259
4165	0.1976821073
4166	0.1976611208
4167	0.1976455463
4168	0.1976340408
4169	0.1976182058
4170	0.1976007471
4171	0.1975795602
4172	0.1975653688
4173	0.1975499346
4174	0.1975386295
4175	0.1975200484
4176	0.1975046343
4177	0.1974924874
4178	0.1974762113
4179	0.1974659887
4180	0.197458432
4181	0.1974512962
4182	0.1974423764
4183	0.1974318731
4184	0.1974234745
4185	0.1974113076
4186	0.1973883367
4187	0.1973813613
4188	0.1973704972
4189	0.1973616577
4190	0.1973539606
4191	0.1973283238
4192	0.1973183016
4193	0.1973059142
4194	0.1972957718
4195	0.1972871527
4196	0.1972763888
4197	0.1972609947
4198	0.1972478055
4199	0.1972395673
4200	0.1972322311
4201	0.1972198436
4202	0.1972050308
4203	0.1971928438
4204	0.1971846256
4205	0.1971619755
4206	0.1971488264
4207	0.1971340536
4208	0.197124733
4209	0.1971157732
4210	0.1970990561
4211	0.1970934437
4212	0.1970849649
4213	0.1970730987
4214	0.197066905
4215	0.1970575843
4216	0.1970483038
4217	0.1970410076
4218	0.1970297427
4219	0.1970143887
4220	0.1969995157
4221	0.1969835203
4222	0.196972095
4223	0.1969601285
4224	0.1969527121
4225	0.1969374984
4226	0.1969251711
4227	0.1969137258
4228	0.1969034229
4229	0.1968890311
4230	0.1968812939
4231	0.196867303
4232	0.1968599266
4233	0.1968491828
4234	0.1968419869
4235	0.1968322253
4236	0.1968165506
4237	0.1968007155
4238	0.1967865241
4239	0.1967743371
4240	0.1967656178
4241	0.1967591034
4242	0.1967465957
4243	0.1967370746
4244	0.1967262506
4245	0.1967088721
4246	0.1966987096
4247	0.1966864224
4248	0.1966763802
4249	0.1966625095
4250	0.1966486989
4251	0.1966350687
4252	0.1966260287
4253	0.1966053028
4254	0.1965970445
4255	0.1965900089
4256	0.1965791649
4257	0.1965718687
4258	0.1965614256
4259	0.1965481562
4260	0.1965374525
4261	0.1965219783
4262	0.1965135596
4263	0.1965017334
4264	0.1964848962
4265	0.1964751345
4266	0.1964575155
4267	0.1964489365
4268	0.1964382729
4269	0.1964284111
4270	0.1964190904
4271	0.1964087074
4272	0.1964010906
4273	0.1963916296
4274	0.1963817678
4275	0.196367877
4276	0.1963570931
4277	0.1963483137
4278	0.1963377303
4279	0.1963296724
4280	0.1963179465
4281	0.1963009087
4282	0.1962868376
4283	0.1962698199
4284	0.1962430807
4285	0.1962272055
4286	0.1962187869
4287	0.1962078827
4288	0.1961917871
4289	0.1961848317
4290	0.19617505
4291	0.1961624221
4292	0.1961535624
4293	0.1961380681
4294	0.1961288477
4295	0.1961207297
4296	0.1961101062
4297	0.1960956943
4298	0.1960819439
4299	0.1960651066
4300	0.1960560465
4301	0.19604861
4302	0.1960357015
4303	0.1960208085
4304	0.1960116281
4305	0.1960038108
4306	0.1959967352
4307	0.195988998
4308	0.1959810003
4309	0.1959607555
4310	0.1959540005
4311	0.1959435173
4312	0.1959326132
4313	0.1959258181
4314	0.1959199251
4315	0.1959066357
4316	0.1958982371
4317	0.1958882349
4318	0.1958793953
4319	0.1958725201
4320	0.1958630391
4321	0.1958443377
4322	0.1958327721
4323	0.1958206252
4324	0.1958072556
4325	0.1957964316
4326	0.1957786122
4327	0.1957470823
4328	0.195738363
4329	0.195725274
4330	0.1957058911
4331	0.1956917999
4332	0.1956815973
4333	0.1956709738
4334	0.1956584661
4335	0.1956488849
4336	0.1956312458
4337	0.1956176156
4338	0.195608756
